Transaction_ID,User_ID,Age,Gender,Monthly_Allowance,Parent_Budget_Level,Financial_Profile,Transaction_Date,Day_of_Week,Month,Time_of_Day,Merchant_Category,Amount,Payment_Method,Is_Weekend,Previous_Savings,Current_Savings,Saving_Rate,Spending_Ratio,Avg_Last_7_Transactions,Avg_Last_30_Days,Spending_Trend,Consecutive_Spending_Days,Cafe_Spending_Ratio,Education_Spending_Ratio,Entertainment_Ratio,Weekend_Spending_Ratio,Transaction_Frequency,Device_Changed,Location_Changed,High_Amount_Flag,Night_Transaction,Rapid_Transactions,Fraud_Risk_Score,AI_Label,AI_Reason,Recommended_Action
TX00475,U043,17,Female,336,High,Saver,2026-04-18,Saturday,April,Evening,Family_Budget,84.31,Bank_Transfer,1,564.5,561.12,1.67,0.25,58.79,58.79,0.0,2,0.0,0.0,0.0,0.4,6,0,0,0,0,0,8,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00476,U085,13,Male,934,High,Balanced,2026-02-18,Wednesday,February,Evening,Entertainment,105.15,Apple_Pay,0,549.57,538.47,0.58,0.11,67.32,67.32,0.0,2,0.0,0.5,0.5,0.0,2,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00477,U113,17,Male,907,Medium,Balanced,2026-06-05,Friday,June,Afternoon,Education,69.21,Cash,1,447.43,441.58,0.49,0.08,72.13,72.13,0.0,1,0.0,0.33,0.67,0.32,3,0,0,0,0,0,1,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00478,U080,16,Male,896,High,Balanced,2026-03-08,Sunday,March,Afternoon,Education,84.46,Bank_Transfer,0,322.1,313.91,0.35,0.09,269.53,269.53,0.0,1,0.0,0.33,0.33,0.1,3,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00479,U176,15,Male,1312,Low,Spender,2026-03-13,Friday,March,Night,Education,147.36,Apple_Pay,1,339.1,306.47,0.23,0.11,57.01,57.01,0.0,1,0.0,0.33,0.33,0.56,3,0,0,0,1,0,4,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00480,U179,17,Female,617,High,Saver,2026-04-05,Sunday,April,Afternoon,Family_Budget,84.06,Card,0,1065.68,1065.13,1.73,0.14,41.59,41.59,0.0,2,0.33,0.0,0.0,0.0,3,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00481,U103,15,Male,1056,Medium,Spender,2026-04-02,Thursday,April,Afternoon,Family_Budget,355.48,Cash,0,365.12,282.01,0.27,0.34,41.99,41.99,0.0,2,0.0,0.0,0.0,0.0,2,0,0,1,0,0,24,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00482,U011,13,Male,517,Medium,Saver,2026-06-26,Friday,June,Afternoon,Shopping,128.7,Apple_Pay,1,1200.72,1195.59,2.31,0.25,98.59,98.59,0.0,1,0.0,0.0,0.0,0.28,5,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00483,U087,16,Female,496,Medium,Saver,2026-04-12,Sunday,April,Morning,Education,52.74,Card,0,650.81,651.55,1.31,0.11,101.23,101.23,0.0,2,0.0,0.33,0.0,0.61,3,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00484,U016,15,Female,962,Low,Balanced,2026-05-26,Tuesday,May,Afternoon,Shopping,45.17,Card,0,195.72,193.75,0.2,0.05,103.8,103.8,0.0,2,0.25,0.25,0.0,0.25,4,0,0,0,0,0,3,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00485,U013,13,Male,1581,Low,Spender,2026-04-20,Monday,April,Afternoon,Savings_Deposit,77.57,Apple_Pay,0,10.31,87.88,0.06,0.05,223.5,223.5,0.0,1,0.33,0.0,0.0,1.0,3,0,0,0,0,0,3,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00486,U004,17,Male,859,Low,Spender,2026-01-29,Thursday,January,Evening,Shopping,73.0,Cash,0,28.69,12.96,0.02,0.08,118.52,118.52,0.0,3,0.0,0.0,0.67,0.48,3,0,0,0,0,0,4,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00487,U108,15,Female,1323,Low,Spender,2026-01-03,Saturday,January,Night,Cafe_Restaurant,56.79,Cash,1,109.03,98.15,0.07,0.04,122.56,122.56,0.0,2,0.5,0.0,0.5,0.13,4,0,0,0,1,0,13,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00488,U139,17,Male,857,Low,Balanced,2026-03-20,Friday,March,Afternoon,Cafe_Restaurant,56.82,Card,1,564.92,560.68,0.65,0.07,95.51,95.51,0.0,1,0.33,0.0,0.33,0.23,3,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00489,U053,12,Male,1129,Low,Balanced,2026-04-17,Friday,April,Evening,Gaming,802.1,Bank_Transfer,1,424.69,310.02,0.27,0.71,53.0,53.0,0.0,2,0.5,0.0,0.5,0.94,2,1,0,1,0,0,56,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00490,U063,16,Male,1160,Medium,Spender,2026-02-27,Friday,February,Morning,Family_Budget,262.93,Card,1,297.4,236.72,0.2,0.23,91.45,91.45,0.0,2,0.0,0.0,0.25,0.57,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00491,U065,14,Female,441,Medium,Saver,2026-05-16,Saturday,May,Afternoon,Education,108.94,Apple_Pay,1,1048.43,1044.12,2.37,0.25,88.43,88.43,0.0,1,0.0,0.5,0.0,1.0,2,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00492,U068,17,Female,674,Medium,Balanced,2026-04-05,Sunday,April,Night,Savings_Deposit,52.7,Card,0,93.05,145.75,0.22,0.08,115.71,115.71,0.0,3,0.0,0.0,0.0,0.26,5,1,0,0,1,0,32,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00493,U166,15,Male,1564,Low,Spender,2026-04-25,Saturday,April,Evening,Shopping,97.29,Card,1,316.22,296.13,0.19,0.06,44.36,44.36,0.0,1,0.0,0.0,0.33,0.52,3,0,0,0,0,0,0,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00494,U023,12,Female,534,Medium,Saver,2026-04-09,Thursday,April,Afternoon,Transportation,39.52,Apple_Pay,0,426.65,428.83,0.8,0.07,56.47,56.47,0.0,1,0.14,0.29,0.0,0.0,7,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00495,U095,17,Female,460,High,Saver,2026-05-21,Thursday,May,Afternoon,Transportation,30.95,Cash,0,393.4,395.52,0.86,0.07,67.4,67.4,0.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0,3,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00496,U081,18,Female,949,Medium,Spender,2026-02-26,Thursday,February,Evening,Unknown_Online,831.98,Apple_Pay,0,327.74,130.04,0.14,0.88,100.44,100.44,0.0,3,0.33,0.0,0.33,0.04,3,0,1,1,0,0,84,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX00497,U100,16,Male,1312,Low,Spender,2026-05-22,Friday,May,Night,Savings_Deposit,243.88,Cash,1,368.64,612.52,0.47,0.19,89.23,89.23,0.0,2,0.33,0.33,0.0,0.0,3,0,0,0,1,0,15,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX00498,U155,15,Female,573,Medium,Saver,2026-06-28,Sunday,June,Night,Entertainment,62.86,Card,0,969.0,969.7,1.69,0.11,0,0,0.0,1,0.0,0.0,1.0,0.0,1,0,0,0,1,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00499,U007,17,Female,596,Low,Saver,2026-03-04,Wednesday,March,Morning,Transportation,13.19,Apple_Pay,0,1156.69,1161.6,1.95,0.02,91.63,91.63,0.0,1,0.0,0.25,0.0,0.68,4,0,0,0,0,0,5,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00500,U161,12,Female,1063,Low,Balanced,2026-03-28,Saturday,March,Night,Unknown_Online,747.66,Cash,1,403.81,296.98,0.28,0.7,75.75,75.75,0.0,3,0.2,0.2,0.2,0.77,5,0,1,1,1,1,100,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX00501,U113,17,Male,907,Medium,Balanced,2026-05-22,Friday,May,Evening,Education,77.67,Bank_Transfer,1,441.58,434.47,0.48,0.09,71.16,71.16,0.0,2,0.0,0.5,0.5,0.5,4,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00502,U056,16,Male,902,High,Balanced,2026-02-02,Monday,February,Evening,Entertainment,64.58,Apple_Pay,0,626.71,621.53,0.69,0.07,66.27,66.27,0.0,2,0.0,0.25,0.5,0.0,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00503,U072,18,Male,1181,Low,Spender,2026-03-22,Sunday,March,Evening,Entertainment,49.41,Apple_Pay,0,17.73,8.33,0.01,0.04,63.41,63.41,0.0,2,0.25,0.25,0.25,0.26,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00504,U153,14,Male,660,High,Saver,2026-03-27,Friday,March,Morning,Education,36.43,Bank_Transfer,1,468.5,472.19,0.72,0.06,63.7,63.7,0.0,2,0.0,1.0,0.0,0.36,2,0,0,0,0,0,2,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00505,U106,12,Male,892,High,Spender,2026-03-03,Tuesday,March,Afternoon,Unknown_Online,312.75,Apple_Pay,0,301.79,228.59,0.26,0.35,247.76,247.76,0.0,2,0.33,0.0,0.0,0.0,3,0,0,1,0,0,34,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00506,U067,18,Female,938,Medium,Balanced,2026-03-14,Saturday,March,Night,Gaming,107.36,Cash,1,498.83,487.41,0.52,0.11,165.75,165.75,0.0,1,0.0,0.0,0.5,0.39,2,0,0,0,1,0,9,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00507,U050,12,Male,971,Low,Spender,2026-01-26,Monday,January,Evening,Gaming,794.88,Card,0,184.99,0,0.0,0.82,78.23,78.23,0.0,2,0.4,0.2,0.2,0.1,5,1,1,1,0,0,72,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX00508,U106,12,Male,892,High,Spender,2026-02-25,Wednesday,February,Evening,Gaming,85.95,Cash,0,228.59,209.82,0.24,0.1,269.42,269.42,0.0,3,0.25,0.0,0.25,0.0,4,0,0,0,0,0,4,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00509,U143,18,Female,631,Medium,Saver,2026-04-25,Saturday,April,Evening,Education,103.69,Bank_Transfer,1,296.22,294.23,0.47,0.16,121.28,121.28,0.0,2,0.0,0.33,0.33,0.3,3,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00510,U072,18,Male,1181,Low,Spender,2026-06-05,Friday,June,Morning,Cafe_Restaurant,64.85,Cash,1,8.33,0,0.0,0.05,59.91,59.91,0.0,1,0.4,0.2,0.2,0.42,5,0,0,0,0,0,2,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00511,U074,13,Female,1135,High,Balanced,2026-01-23,Friday,January,Afternoon,Entertainment,69.15,Cash,1,376.94,372.24,0.33,0.06,524.64,524.64,0.0,3,0.0,0.0,0.5,0.43,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00512,U032,12,Female,964,High,Balanced,2026-03-08,Sunday,March,Night,Unknown_Online,203.09,Cash,0,174.34,148.69,0.15,0.21,44.34,44.34,0.0,1,0.0,0.0,0.33,0.17,3,0,0,0,1,0,29,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00513,U066,15,Male,638,Medium,Saver,2026-04-13,Monday,April,Afternoon,Shopping,88.74,Apple_Pay,0,372.14,371.42,0.58,0.14,71.41,71.41,0.0,1,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00514,U115,15,Female,1422,Medium,Spender,2026-03-09,Monday,March,Night,Shopping,689.17,Card,0,402.24,239.8,0.17,0.48,57.85,57.85,0.0,1,0.25,0.0,0.25,0.08,4,1,0,1,1,1,88,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX00515,U032,12,Female,964,High,Balanced,2026-04-29,Wednesday,April,Evening,Entertainment,74.04,Bank_Transfer,0,148.69,142.41,0.15,0.08,97.26,97.26,0.0,1,0.0,0.0,0.5,0.13,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00516,U036,18,Female,919,High,Balanced,2026-04-21,Tuesday,April,Afternoon,Education,153.26,Apple_Pay,0,186.59,168.2,0.18,0.17,58.65,58.65,0.0,3,0.0,0.33,0.33,0.0,3,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00517,U139,17,Male,857,Low,Balanced,2026-05-01,Friday,May,Morning,Education,174.1,Apple_Pay,1,560.68,538.85,0.63,0.2,82.62,82.62,0.0,1,0.25,0.25,0.25,0.55,4,0,0,0,0,0,6,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00518,U068,17,Female,674,Medium,Balanced,2026-01-14,Wednesday,January,Afternoon,Cafe_Restaurant,38.25,Card,0,145.75,143.39,0.21,0.06,103.11,103.11,0.0,4,0.17,0.0,0.0,0.24,6,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00519,U110,15,Male,979,Medium,Spender,2026-04-26,Sunday,April,Night,Gaming,103.65,Card,0,208.35,185.52,0.19,0.11,139.01,139.01,0.0,1,0.0,0.0,0.67,0.0,3,0,0,0,1,0,9,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00520,U130,18,Male,843,Low,Saver,2026-02-20,Friday,February,Afternoon,Entertainment,76.14,Cash,1,524.13,526.47,0.62,0.09,35.8,35.8,0.0,1,0.0,0.33,0.67,0.74,3,0,0,0,0,0,5,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00521,U165,15,Male,567,Low,Balanced,2026-05-24,Sunday,May,Evening,Transportation,34.45,Cash,0,265.27,262.94,0.46,0.06,68.44,68.44,0.0,1,0.0,0.4,0.0,0.0,5,0,0,0,0,0,5,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00522,U113,17,Male,907,Medium,Balanced,2026-03-23,Monday,March,Morning,Savings_Deposit,105.92,Card,0,434.47,540.39,0.6,0.12,72.78,72.78,0.0,3,0.0,0.4,0.4,0.5,5,0,0,0,0,0,0,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX00523,U164,17,Female,469,Low,Balanced,2026-04-26,Sunday,April,Night,Savings_Deposit,123.11,Apple_Pay,0,487.32,610.43,1.3,0.26,127.7,127.7,0.0,3,0.0,0.0,0.0,0.0,3,0,1,0,1,0,23,Healthy_Saving,User is building savings consistently compared to monthly allowance.,Reward the user with city energy points and show saving progress.
TX00524,U111,16,Female,692,High,Saver,2026-02-12,Thursday,February,Evening,Education,42.16,Bank_Transfer,0,1129.61,1133.16,1.64,0.06,81.0,81.0,0.0,1,0.0,0.5,0.25,0.0,4,0,0,0,0,0,0,Smart_Purchase,Purchase supports learning and remains within a reasonable spending range.,Approve purchase and recommend a short financial learning challenge.
TX00525,U122,13,Male,624,Low,Balanced,2026-05-09,Saturday,May,Evening,Cafe_Restaurant,86.74,Cash,1,506.91,497.02,0.8,0.14,48.09,48.09,0.0,1,0.5,0.5,0.0,0.64,2,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00526,U141,18,Female,521,Low,Saver,2026-01-30,Friday,January,Night,Gaming,96.88,Apple_Pay,1,1050.39,1047.85,2.01,0.19,92.66,92.66,0.0,1,0.5,0.0,0.25,1.0,4,0,0,0,1,0,14,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00527,U001,12,Male,678,High,Balanced,2026-03-14,Saturday,March,Evening,Family_Budget,94.77,Apple_Pay,1,786.37,775.54,1.14,0.14,79.56,79.56,0.0,1,0.0,0.25,0.0,0.28,4,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00528,U041,18,Female,1133,Medium,Spender,2026-05-08,Friday,May,Evening,Gaming,191.07,Card,1,140.54,97.04,0.09,0.17,92.42,92.42,0.0,1,0.5,0.0,0.5,0.78,4,0,0,0,0,0,7,Overspending,Spending is high compared to allowance and current saving behavior.,Suggest a weekly spending limit and show an alternative saving goal.
TX00529,U020,16,Female,990,High,Balanced,2026-04-27,Monday,April,Evening,Cafe_Restaurant,64.24,Cash,0,290.47,285.79,0.29,0.06,108.88,108.88,0.0,3,0.2,0.2,0.2,0.0,5,0,0,0,0,0,7,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00530,U082,12,Male,636,Low,Balanced,2026-04-12,Sunday,April,Morning,Entertainment,57.81,Apple_Pay,0,670.17,664.68,1.05,0.09,143.08,143.08,0.0,1,0.0,0.0,0.33,0.0,3,0,0,0,0,0,6,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
TX00531,U135,15,Female,443,Medium,Saver,2026-01-02,Friday,January,Evening,Unknown_Online,281.5,Card,1,756.47,738.38,1.67,0.64,24.44,24.44,0.0,2,0.0,0.5,0.0,0.92,2,0,1,1,0,0,84,Possible_Fraud,"Unusual transaction pattern detected: high amount, device/location change, or rapid activity.",Ask for parent confirmation and verify the transaction before approval.
TX00532,U177,14,Female,740,High,Balanced,2026-06-14,Sunday,June,Afternoon,Cafe_Restaurant,38.45,Apple_Pay,0,750.4,748.33,1.01,0.05,80.13,80.13,0.0,1,0.33,0.17,0.17,0.22,6,0,0,0,0,0,0,Normal,Transaction fits the user's usual behavior and current financial profile.,Approve transaction and continue monitoring behavior.
